coef,panel_short,thr_090,thr_100,thr_110,thr_125,max_pct_dev
Theta_dn_Cog,Panel A,-0.0848973199840802,0.213040403053546,-0.161327939172567,-0.434089429380472,303.75920396253
Theta_dn_Cog,Panel B,0.107253000615201,0.225845533084906,0.214568417496474,0.0878525581547719,61.1005996201201
Theta_dn_Phy,Panel A,-0.173881804229515,0.00278150743320119,-0.2768623251625,-0.429315731981569,15534.6426278458
Theta_dn_Phy,Panel B,0.119421196295449,0.102909455139815,0.179935180440026,0.186287650336109,81.0209276523858
Theta_up_Cog,Panel A,-0.140994052925611,0.234403567430561,-0.355515125672162,-1.00757429907717,529.84597466745
Theta_up_Cog,Panel B,0.148993687851852,0.177927134065649,0.206703401791355,0.236427574447532,32.8788752143327
Theta_up_Phy,Panel A,-0.873767314875987,-0.825383977946995,-1.31484575700224,-1.75827755439476,113.025404099579
Theta_up_Phy,Panel B,-0.452493741876652,-0.759214725976125,-0.721688268230049,-0.473677567710453,40.3997674972809
