atc_archetype,frac_ATC_b,frac_SYM_b,b_rep
SC_Specialized,1.62963701795096,1.64411090545574,104
SC_Scaffolding,0.288572565600738,0.260626721866646,104
Physical_Terminal,0.410292491631434,0.43108912166603,105
SC_Specialized,1.5161646461406,1.59113156359685,105
SC_Scaffolding,0.505073165605508,0.532844150464593,105
Physical_Terminal,0.501415277681431,0.617201256737751,106
SC_Specialized,0.0667232776559483,0.14583688793916,106
SC_Scaffolding,0.308934349499653,0.292293271792461,106
Physical_Terminal,0.549972670333166,0.627646755146517,107
SC_Specialized,-0.479211740487372,-0.202379312001255,107
SC_Scaffolding,0.318270119035591,0.324969775368986,107
Physical_Terminal,0.465888112656229,0.50785073005051,108
SC_Specialized,1.43318377583092,1.47521562189994,108
SC_Scaffolding,0.260474638311071,0.285828732442987,108
Physical_Terminal,0.375559007640686,0.430865442962779,109
SC_Specialized,1.15120155647411,1.06512849321424,109
SC_Scaffolding,0.277386334102129,0.270238725707263,109
Physical_Terminal,0.523204438196211,0.641286805665633,110
SC_Specialized,1.24387752792361,1.30985631925784,110
SC_Scaffolding,0.473750390048181,0.491881625930909,110
Physical_Terminal,0.502060894034179,0.569262973888401,111
SC_Specialized,-0.97228206036694,-0.823710038022857,111
SC_Scaffolding,0.541818541510977,0.614966518581847,111
Physical_Terminal,0.455572264521202,0.517283537770375,112
SC_Specialized,2.70743595305347,2.59926732326991,112
SC_Scaffolding,0.41359737080499,0.375997216197189,112
Physical_Terminal,0.236221991555145,0.27835028876972,113
SC_Specialized,0.441039238639656,0.447266734176038,113
SC_Scaffolding,0.258527609364059,0.277469086777435,113
Physical_Terminal,0.350284287561317,0.39094645944383,114
SC_Specialized,0.956589824668663,1.15290237333926,114
SC_Scaffolding,0.213981528370405,0.234177619329836,114
Physical_Terminal,0.386242346097744,0.42847024246258,115
SC_Specialized,1.34137881928278,1.26445959033875,115
SC_Scaffolding,0.364459620314686,0.342225372753429,115
Physical_Terminal,0.469092439801218,0.476198278121966,116
SC_Specialized,1.16020020793425,1.15366677932648,116
SC_Scaffolding,0.403721792353905,0.417386234185085,116
Physical_Terminal,0.462391071067325,0.482287901498844,117
SC_Specialized,1.75726853934315,1.72505412073338,117
SC_Scaffolding,0.382721051080962,0.366165578916149,117
Physical_Terminal,0.371300556940723,0.463426567958091,118
SC_Specialized,1.17459210815626,1.38186761963075,118
SC_Scaffolding,0.432516323882908,0.415379627567151,118
Physical_Terminal,0.351364241510853,0.409376080468622,119
SC_Specialized,1.00363618479288,0.977021197125186,119
SC_Scaffolding,0.599390528672924,0.580884274291179,119
Physical_Terminal,0.610443191453974,0.704388604075111,120
SC_Specialized,0.279038365299437,0.54457147179404,120
SC_Scaffolding,0.471058944600987,0.455509504517162,120
Physical_Terminal,0.378672185858508,0.437056591789721,121
SC_Specialized,0.759470257058086,0.763211547214235,121
SC_Scaffolding,0.505778993708494,0.508393990329484,121
Physical_Terminal,0.488737371767458,0.518416548029673,122
SC_Specialized,-0.292382911682967,-0.132660382069921,122
SC_Scaffolding,0.248242540982862,0.262959457093688,122
Physical_Terminal,0.473013305587171,0.534466476587898,123
SC_Specialized,1.5839004830811,1.52025683615001,123
SC_Scaffolding,0.429129614450491,0.462278673926594,123
Physical_Terminal,0.464405087372562,0.516473955760752,124
SC_Specialized,0.485501865695696,0.371622986217752,124
SC_Scaffolding,0.384135975836454,0.40316217363546,124
Physical_Terminal,0.310895949819487,0.325603352005255,125
SC_Specialized,1.5978712460077,1.60186927244529,125
SC_Scaffolding,0.406006211842518,0.40183536323617,125
Physical_Terminal,0.501723430312519,0.579660974923069,126
SC_Specialized,-0.244480471873394,0.0108794025472678,126
SC_Scaffolding,0.477271593033347,0.48321099163691,126
Physical_Terminal,0.33549468254498,0.402472762813923,127
SC_Specialized,1.65374719053025,1.65546678304283,127
SC_Scaffolding,0.471153187983584,0.489260070442719,127
Physical_Terminal,0.29009489630275,0.282747819544468,128
SC_Specialized,1.18857014472035,1.28650103239999,128
SC_Scaffolding,0.422770363828485,0.455400127016342,128
Physical_Terminal,0.458367061652412,0.474075003407592,129
SC_Specialized,1.13730840865507,1.24574752299638,129
SC_Scaffolding,0.245884643604821,0.249273659034983,129
Physical_Terminal,0.228250693690024,0.273463444231949,130
SC_Specialized,1.38121721744477,1.27464956795869,130
SC_Scaffolding,0.463120728005421,0.465309236881814,130
Physical_Terminal,0.288177600469646,0.251631299985664,131
SC_Specialized,2.13769492966821,2.02178710511695,131
SC_Scaffolding,0.490911455869887,0.485254456251241,131
Physical_Terminal,0.563942545790066,0.624944389409174,132
SC_Specialized,1.04023777548641,1.1109275674301,132
SC_Scaffolding,0.368932835316617,0.363864615337112,132
Physical_Terminal,0.4323274556612,0.47657639788446,133
SC_Specialized,1.58460040448082,1.56066747637241,133
SC_Scaffolding,0.43976582981294,0.439980337849724,133
Physical_Terminal,0.393499707659676,0.458300291507533,134
SC_Specialized,2.28358694404241,1.97951332868337,134
SC_Scaffolding,0.530209213460253,0.580867214482878,134
Physical_Terminal,0.426733155315726,0.504772800437719,135
SC_Specialized,0.573560655939687,0.593922857137198,135
SC_Scaffolding,0.40860260140108,0.365300492020434,135
Physical_Terminal,0.456401174482117,0.51995602896068,136
SC_Specialized,1.97828638507871,2.13938686179727,136
